env_local_scale,pathway_name,n_metag_only,n_metat_only,n_shared_kos
mineral horizon [ENVO:03600011],Systemic lupus erythematosus [PATH:ko05322],0.2727272727272727,3,6.545454545454546
mineral horizon [ENVO:03600011],T cell receptor signaling pathway [PATH:ko04660],1,10.090909090909092,10.818181818181818
mineral horizon [ENVO:03600011],TGF-beta signaling pathway [PATH:ko04350],0.09090909090909091,7.454545454545454,6.909090909090909
mineral horizon [ENVO:03600011],TNF signaling pathway [PATH:ko04668],1.1818181818181819,7.454545454545454,3.272727272727273
mineral horizon [ENVO:03600011],Taste transduction [PATH:ko04742],0.2727272727272727,3.3636363636363638,0.9090909090909091
mineral horizon [ENVO:03600011],Taurine and hypotaurine metabolism [PATH:ko00430],0.5454545454545454,0.2727272727272727,17.636363636363637
mineral horizon [ENVO:03600011],Teichoic acid biosynthesis [PATH:ko00552],5.2727272727272725,0.36363636363636365,12.909090909090908
mineral horizon [ENVO:03600011],Terpenoid backbone biosynthesis [PATH:ko00900],7.7272727272727275,2.272727272727273,32.18181818181818
mineral horizon [ENVO:03600011],Tetracycline biosynthesis [PATH:ko00253],3.272727272727273,0.36363636363636365,5.818181818181818
mineral horizon [ENVO:03600011],Th1 and Th2 cell differentiation [PATH:ko04658],0.45454545454545453,4.090909090909091,4.090909090909091
mineral horizon [ENVO:03600011],Th17 cell differentiation [PATH:ko04659],0.36363636363636365,4,4.545454545454546
mineral horizon [ENVO:03600011],Thermogenesis [PATH:ko04714],7.909090909090909,37.72727272727273,57.27272727272727
mineral horizon [ENVO:03600011],Thiamine metabolism [PATH:ko00730],8.090909090909092,1.0909090909090908,19.727272727272727
mineral horizon [ENVO:03600011],Thyroid cancer [PATH:ko05216],0.45454545454545453,3,2.8181818181818183
mineral horizon [ENVO:03600011],Thyroid hormone signaling pathway [PATH:ko04919],2.909090909090909,15.363636363636363,15.818181818181818
mineral horizon [ENVO:03600011],Thyroid hormone synthesis [PATH:ko04918],0.5454545454545454,8.363636363636363,6.545454545454546
mineral horizon [ENVO:03600011],Tight junction [PATH:ko04530],0.9090909090909091,22.636363636363637,16.454545454545453
mineral horizon [ENVO:03600011],Toll and Imd signaling pathway [PATH:ko04624],0.36363636363636365,5.7272727272727275,2.6363636363636362
mineral horizon [ENVO:03600011],Toll-like receptor signaling pathway [PATH:ko04620],0.45454545454545453,6.545454545454546,1.5454545454545454
mineral horizon [ENVO:03600011],Toluene degradation [PATH:ko00623],4.636363636363637,0.45454545454545453,18.454545454545453
mineral horizon [ENVO:03600011],Toxoplasmosis [PATH:ko05145],1,7.818181818181818,5.090909090909091
mineral horizon [ENVO:03600011],Transcription,5.363636363636363,1.4545454545454546,5.7272727272727275
mineral horizon [ENVO:03600011],Transcription factors [BR:ko03000],76.9090909090909,52.81818181818182,240.72727272727272
mineral horizon [ENVO:03600011],Transcription machinery [BR:ko03021],39.90909090909091,36.90909090909091,113
mineral horizon [ENVO:03600011],Transcriptional misregulation in cancer [PATH:ko05202],3,8.818181818181818,6.181818181818182
mineral horizon [ENVO:03600011],Transfer RNA biogenesis [BR:ko03016],37.90909090909091,14.363636363636363,142.0909090909091
mineral horizon [ENVO:03600011],Translation,3.272727272727273,0.18181818181818182,4.090909090909091
mineral horizon [ENVO:03600011],Translation factors [BR:ko03012],9.363636363636363,11.181818181818182,59
mineral horizon [ENVO:03600011],Transport,3.090909090909091,0,19.454545454545453
mineral horizon [ENVO:03600011],Transporters [BR:ko02000],213.9090909090909,78.36363636363636,702.3636363636364
mineral horizon [ENVO:03600011],"Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",1.7272727272727273,1.5454545454545454,11.727272727272727
mineral horizon [ENVO:03600011],Tryptophan metabolism [PATH:ko00380],5.818181818181818,3.6363636363636362,36.54545454545455
mineral horizon [ENVO:03600011],Tuberculosis [PATH:ko05152],1.8181818181818181,10,21.272727272727273
mineral horizon [ENVO:03600011],Two-component system [BR:ko02022],48.63636363636363,4.090909090909091,146.0909090909091
mineral horizon [ENVO:03600011],Two-component system [PATH:ko02020],73.54545454545455,5.909090909090909,257.1818181818182
mineral horizon [ENVO:03600011],Type I diabetes mellitus [PATH:ko04940],0,1.5454545454545454,2
mineral horizon [ENVO:03600011],Type I polyketide structures [PATH:ko01052],19.636363636363637,1.2727272727272727,8.545454545454545
mineral horizon [ENVO:03600011],Type II diabetes mellitus [PATH:ko04930],0.09090909090909091,4.181818181818182,4.2727272727272725
mineral horizon [ENVO:03600011],Tyrosine metabolism [PATH:ko00350],5.454545454545454,2.4545454545454546,44.63636363636363
mineral horizon [ENVO:03600011],Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],11.909090909090908,1.3636363636363635,35.63636363636363
mineral horizon [ENVO:03600011],Ubiquitin mediated proteolysis [PATH:ko04120],7.181818181818182,24.181818181818183,33.63636363636363
mineral horizon [ENVO:03600011],Ubiquitin system [BR:ko04121],32.27272727272727,84.0909090909091,89
mineral horizon [ENVO:03600011],VEGF signaling pathway [PATH:ko04370],1.0909090909090908,7.363636363636363,5.818181818181818
mineral horizon [ENVO:03600011],"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",1.4545454545454546,0,14.454545454545455
mineral horizon [ENVO:03600011],"Valine, leucine and isoleucine degradation [PATH:ko00280]",3.1818181818181817,2.4545454545454546,50.90909090909091
mineral horizon [ENVO:03600011],Vancomycin resistance [PATH:ko01502],6.454545454545454,0.2727272727272727,10.909090909090908
mineral horizon [ENVO:03600011],Various types of N-glycan biosynthesis [PATH:ko00513],4.181818181818182,6,12.818181818181818
mineral horizon [ENVO:03600011],Vascular smooth muscle contraction [PATH:ko04270],0.6363636363636364,11.727272727272727,5.7272727272727275
mineral horizon [ENVO:03600011],Vasopressin-regulated water reabsorption [PATH:ko04962],1.8181818181818181,5.454545454545454,8.272727272727273
mineral horizon [ENVO:03600011],Vibrio cholerae infection [PATH:ko05110],2.090909090909091,11.272727272727273,11.727272727272727
mineral horizon [ENVO:03600011],Viral carcinogenesis [PATH:ko05203],4.545454545454546,19.454545454545453,27.09090909090909
mineral horizon [ENVO:03600011],Viral life cycle - HIV-1 [PATH:ko03250],1.0909090909090908,5.636363636363637,11.818181818181818
mineral horizon [ENVO:03600011],Viral myocarditis [PATH:ko05416],0.36363636363636365,4.181818181818182,2.5454545454545454
mineral horizon [ENVO:03600011],Viral proteins [BR:ko03200],2.909090909090909,0.18181818181818182,1.3636363636363635
mineral horizon [ENVO:03600011],Virion - Bacteriophage lambda [PATH:ko03258],2.3636363636363638,0.09090909090909091,0.45454545454545453
mineral horizon [ENVO:03600011],"Virion - Ebolavirus, Lyssavirus and Morbillivirus [PATH:ko03265]",0.09090909090909091,0.7272727272727273,0.7272727272727273
mineral horizon [ENVO:03600011],Virion - Flavivirus and Alphavirus [PATH:ko03264],0,0,1
mineral horizon [ENVO:03600011],Virion - Hepatitis viruses [PATH:ko03272],0.9090909090909091,3.6363636363636362,4.909090909090909
mineral horizon [ENVO:03600011],Virion - Herpesvirus [PATH:ko03266],0,0,1
mineral horizon [ENVO:03600011],Virion - Lassa virus and SFTS virus [PATH:ko03273],0,0.6363636363636364,0.8181818181818182
mineral horizon [ENVO:03600011],Virion - Orthopoxvirus [PATH:ko03268],0,0.09090909090909091,0
mineral horizon [ENVO:03600011],Virion - Rotavirus [PATH:ko03271],0,0.8181818181818182,0
mineral horizon [ENVO:03600011],Vitamin B6 metabolism [PATH:ko00750],5.636363636363637,0.36363636363636365,13.363636363636363
mineral horizon [ENVO:03600011],Vitamin digestion and absorption [PATH:ko04977],0.8181818181818182,3.6363636363636362,1.6363636363636365
mineral horizon [ENVO:03600011],Wnt signaling pathway [PATH:ko04310],0.8181818181818182,20.272727272727273,10.363636363636363
mineral horizon [ENVO:03600011],Xylene degradation [PATH:ko00622],5.818181818181818,0.09090909090909091,22.818181818181817
mineral horizon [ENVO:03600011],Yersinia infection [PATH:ko05135],2.090909090909091,16.90909090909091,11.818181818181818
mineral horizon [ENVO:03600011],Zeatin biosynthesis [PATH:ko00908],0,0.09090909090909091,2
mineral horizon [ENVO:03600011],alpha-Linolenic acid metabolism [PATH:ko00592],2.5454545454545454,3.3636363636363638,7.181818181818182
mineral horizon [ENVO:03600011],beta-Alanine metabolism [PATH:ko00410],3.090909090909091,2.4545454545454546,29.90909090909091
mineral horizon [ENVO:03600011],beta-Lactam resistance [PATH:ko01501],4.636363636363637,1,25.181818181818183
mineral horizon [ENVO:03600011],cAMP signaling pathway [PATH:ko04024],0.5454545454545454,22.363636363636363,10.272727272727273
mineral horizon [ENVO:03600011],cGMP-PKG signaling pathway [PATH:ko04022],0.8181818181818182,15.181818181818182,10.090909090909092
mineral horizon [ENVO:03600011],mRNA surveillance pathway [PATH:ko03015],7,11.818181818181818,29.09090909090909
mineral horizon [ENVO:03600011],mTOR signaling pathway [PATH:ko04150],6.636363636363637,19.09090909090909,24.727272727272727
mineral horizon [ENVO:03600011],p53 signaling pathway [PATH:ko04115],2.1818181818181817,4.454545454545454,6.7272727272727275
organic horizon [ENVO:03600018],ABC transporters [PATH:ko02010],82.71428571428571,8.357142857142858,250.92857142857142
organic horizon [ENVO:03600018],AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933],2.2857142857142856,5.714285714285714,11.928571428571429
organic horizon [ENVO:03600018],AMPK signaling pathway [PATH:ko04152],3.4285714285714284,9.642857142857142,24.571428571428573
organic horizon [ENVO:03600018],ATP-dependent chromatin remodeling [PATH:ko03082],15.857142857142858,4.785714285714286,18.428571428571427
organic horizon [ENVO:03600018],Acarbose and validamycin biosynthesis [PATH:ko00525],5,0.42857142857142855,7.428571428571429
organic horizon [ENVO:03600018],Acute myeloid leukemia [PATH:ko05221],0.8571428571428571,4.5,4.214285714285714
organic horizon [ENVO:03600018],Adherens junction [PATH:ko04520],1.9285714285714286,12.214285714285714,9.5
organic horizon [ENVO:03600018],Adipocytokine signaling pathway [PATH:ko04920],0.7857142857142857,5.642857142857143,6.428571428571429
organic horizon [ENVO:03600018],Adrenergic signaling in cardiomyocytes [PATH:ko04261],1.6428571428571428,11.428571428571429,14.285714285714286
organic horizon [ENVO:03600018],Aflatoxin biosynthesis [PATH:ko00254],2.2857142857142856,0.2857142857142857,1.3571428571428572
organic horizon [ENVO:03600018],African trypanosomiasis [PATH:ko05143],0.14285714285714285,2.4285714285714284,4.5
organic horizon [ENVO:03600018],"Alanine, aspartate and glutamate metabolism [PATH:ko00250]",3.4285714285714284,1.1428571428571428,48.785714285714285
organic horizon [ENVO:03600018],Alcoholic liver disease [PATH:ko04936],1.4285714285714286,7.642857142857143,15.214285714285714
organic horizon [ENVO:03600018],Alcoholism [PATH:ko05034],3.4285714285714284,4.642857142857143,18.785714285714285
organic horizon [ENVO:03600018],Aldosterone synthesis and secretion [PATH:ko04925],2.2142857142857144,8.571428571428571,6.714285714285714
organic horizon [ENVO:03600018],Aldosterone-regulated sodium reabsorption [PATH:ko04960],0.5,2.5,4.214285714285714
organic horizon [ENVO:03600018],Alzheimer disease [PATH:ko05010],14.928571428571429,34.357142857142854,103.85714285714286
organic horizon [ENVO:03600018],Amino acid metabolism,2.9285714285714284,0.42857142857142855,9.357142857142858
organic horizon [ENVO:03600018],Amino acid related enzymes [BR:ko01007],8,2.7857142857142856,78.14285714285714
organic horizon [ENVO:03600018],Amino sugar and nucleotide sugar metabolism [PATH:ko00520],12,2.4285714285714284,71.57142857142857
organic horizon [ENVO:03600018],Aminoacyl-tRNA biosynthesis [PATH:ko00970],2.5714285714285716,0.5714285714285714,34.5
organic horizon [ENVO:03600018],Aminobenzoate degradation [PATH:ko00627],10,1.3571428571428572,49.357142857142854
organic horizon [ENVO:03600018],Amoebiasis [PATH:ko05146],1.5,8.214285714285714,9.928571428571429
organic horizon [ENVO:03600018],Amphetamine addiction [PATH:ko05031],0.9285714285714286,4.571428571428571,8.785714285714286
organic horizon [ENVO:03600018],Amyotrophic lateral sclerosis [PATH:ko05014],26.642857142857142,33.714285714285715,114.57142857142857
organic horizon [ENVO:03600018],Anthocyanin biosynthesis [PATH:ko00942],0,0,0
organic horizon [ENVO:03600018],Antifolate resistance [PATH:ko01523],0.9285714285714286,2.5714285714285716,6.571428571428571
organic horizon [ENVO:03600018],Antigen processing and presentation [PATH:ko04612],1.2857142857142858,6.214285714285714,7.5
organic horizon [ENVO:03600018],Antimicrobial resistance genes [BR:ko01504],34.642857142857146,1.3571428571428572,61.92857142857143
organic horizon [ENVO:03600018],Apelin signaling pathway [PATH:ko04371],3.2142857142857144,10.428571428571429,13.285714285714286
organic horizon [ENVO:03600018],Apoptosis - fly [PATH:ko04214],2.357142857142857,6.714285714285714,11.357142857142858
organic horizon [ENVO:03600018],Apoptosis - multiple species [PATH:ko04215],1.2857142857142858,2,1.7142857142857142
organic horizon [ENVO:03600018],Apoptosis [PATH:ko04210],3.142857142857143,13.071428571428571,12.928571428571429
organic horizon [ENVO:03600018],Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572],2.7857142857142856,0,9.214285714285714
organic horizon [ENVO:03600018],Arachidonic acid metabolism [PATH:ko00590],4.428571428571429,4.285714285714286,9.285714285714286
organic horizon [ENVO:03600018],Arginine and proline metabolism [PATH:ko00330],8.785714285714286,4.214285714285714,62.5
organic horizon [ENVO:03600018],Arginine biosynthesis [PATH:ko00220],6.928571428571429,1.5714285714285714,44.785714285714285
organic horizon [ENVO:03600018],Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412],0.8571428571428571,6.857142857142857,2.4285714285714284
organic horizon [ENVO:03600018],Ascorbate and aldarate metabolism [PATH:ko00053],7.071428571428571,1.7142857142857142,33.642857142857146
organic horizon [ENVO:03600018],Atrazine degradation [PATH:ko00791],1.0714285714285714,0.07142857142857142,9.571428571428571
organic horizon [ENVO:03600018],Autophagy - animal [PATH:ko04140],12.142857142857142,15.642857142857142,40.642857142857146
organic horizon [ENVO:03600018],Autophagy - other [PATH:ko04136],5.714285714285714,1.2142857142857142,15.5
organic horizon [ENVO:03600018],Autophagy - yeast [PATH:ko04138],15.071428571428571,4,48.92857142857143
organic horizon [ENVO:03600018],Axon guidance [PATH:ko04360],3.142857142857143,12.214285714285714,13.5
organic horizon [ENVO:03600018],Axon regeneration [PATH:ko04361],3.9285714285714284,11.642857142857142,13.785714285714286
organic horizon [ENVO:03600018],B cell receptor signaling pathway [PATH:ko04662],0.7142857142857143,4.428571428571429,6.357142857142857
organic horizon [ENVO:03600018],Bacterial chemotaxis [PATH:ko02030],1,0.21428571428571427,21.285714285714285
organic horizon [ENVO:03600018],Bacterial invasion of epithelial cells [PATH:ko05100],3.2142857142857144,9.714285714285714,15.285714285714286
organic horizon [ENVO:03600018],Bacterial motility proteins [BR:ko02035],8.285714285714286,0.8571428571428571,102.85714285714286
organic horizon [ENVO:03600018],Bacterial secretion system [PATH:ko03070],6.928571428571429,0.5,54.285714285714285
organic horizon [ENVO:03600018],Bacterial toxins [BR:ko02042],5.571428571428571,0.9285714285714286,7
organic horizon [ENVO:03600018],Basal cell carcinoma [PATH:ko05217],1.3571428571428572,2.4285714285714284,2.5714285714285716
organic horizon [ENVO:03600018],Basal transcription factors [PATH:ko03022],12.928571428571429,2.7857142857142856,14.5
organic horizon [ENVO:03600018],Base excision repair [PATH:ko03410],10.714285714285714,2.5,30.428571428571427
organic horizon [ENVO:03600018],Benzoate degradation [PATH:ko00362],13.642857142857142,0.14285714285714285,73.64285714285714
organic horizon [ENVO:03600018],Betalain biosynthesis [PATH:ko00965],0.42857142857142855,0,2.5714285714285716
organic horizon [ENVO:03600018],Bile secretion [PATH:ko04976],1.5714285714285714,5.5,5.857142857142857
organic horizon [ENVO:03600018],Biofilm formation - Escherichia coli [PATH:ko02026],6.285714285714286,1.2142857142857142,33.214285714285715
organic horizon [ENVO:03600018],Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025],11.642857142857142,0.42857142857142855,61.57142857142857
organic horizon [ENVO:03600018],Biofilm formation - Vibrio cholerae [PATH:ko05111],9.642857142857142,1.5714285714285714,43.92857142857143
organic horizon [ENVO:03600018],"Biosynthesis of 12-, 14- and 16-membered macrolides [PATH:ko00522]",1.5,0.2857142857142857,0
organic horizon [ENVO:03600018],Biosynthesis of ansamycins [PATH:ko01051],11.214285714285714,0.35714285714285715,7.571428571428571
organic horizon [ENVO:03600018],Biosynthesis of enediyne antibiotics [PATH:ko01059],7.071428571428571,0.6428571428571429,22.571428571428573
organic horizon [ENVO:03600018],Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053],9.571428571428571,0.14285714285714285,15.071428571428571
organic horizon [ENVO:03600018],Biosynthesis of type II polyketide backbone [PATH:ko01056],1.7142857142857142,0,3.4285714285714284
organic horizon [ENVO:03600018],Biosynthesis of type II polyketide products [PATH:ko01057],7.285714285714286,1,8.071428571428571
organic horizon [ENVO:03600018],Biosynthesis of unsaturated fatty acids [PATH:ko01040],1.7142857142857142,2.5714285714285716,16.214285714285715
organic horizon [ENVO:03600018],Biosynthesis of vancomycin group antibiotics [PATH:ko01055],5.357142857142857,0.21428571428571427,11.285714285714286
organic horizon [ENVO:03600018],Biosynthesis of various alkaloids [PATH:ko00996],0,0,1
organic horizon [ENVO:03600018],Biosynthesis of various antibiotics [PATH:ko00998],5.928571428571429,0.7142857142857143,5.857142857142857
organic horizon [ENVO:03600018],Biosynthesis of various nucleotide sugars [PATH:ko00541],16.5,0.5714285714285714,63.714285714285715
organic horizon [ENVO:03600018],Biosynthesis of various other secondary metabolites [PATH:ko00997],6.357142857142857,0.21428571428571427,7.214285714285714
organic horizon [ENVO:03600018],Biosynthesis of various plant secondary metabolites [PATH:ko00999],1.1428571428571428,0.21428571428571427,6.357142857142857
organic horizon [ENVO:03600018],Biotin metabolism [PATH:ko00780],2.2857142857142856,0.14285714285714285,15.071428571428571
organic horizon [ENVO:03600018],Bisphenol degradation [PATH:ko00363],0,0,2
organic horizon [ENVO:03600018],Bladder cancer [PATH:ko05219],0.5714285714285714,1.9285714285714286,3.0714285714285716
organic horizon [ENVO:03600018],Brassinosteroid biosynthesis [PATH:ko00905],0.14285714285714285,0.07142857142857142,0
organic horizon [ENVO:03600018],Breast cancer [PATH:ko05224],2.5,8.785714285714286,7.642857142857143
organic horizon [ENVO:03600018],Butanoate metabolism [PATH:ko00650],8.142857142857142,0.9285714285714286,80.57142857142857
organic horizon [ENVO:03600018],C-type lectin receptor signaling pathway [PATH:ko04625],1.4285714285714286,4.928571428571429,8.428571428571429
organic horizon [ENVO:03600018],C5-Branched dibasic acid metabolism [PATH:ko00660],2.2142857142857144,0.7142857142857143,19.785714285714285
organic horizon [ENVO:03600018],CD molecules [BR:ko04090],0.9285714285714286,9.142857142857142,6.214285714285714
organic horizon [ENVO:03600018],Caffeine metabolism [PATH:ko00232],1.5,0.14285714285714285,2.9285714285714284
organic horizon [ENVO:03600018],Calcium signaling pathway [PATH:ko04020],3.5714285714285716,13.214285714285714,13.357142857142858
organic horizon [ENVO:03600018],Caprolactam degradation [PATH:ko00930],2.0714285714285716,0.7142857142857143,14.071428571428571
organic horizon [ENVO:03600018],Carbapenem biosynthesis [PATH:ko00332],2.357142857142857,0.21428571428571427,2.2857142857142856
organic horizon [ENVO:03600018],Carbohydrate digestion and absorption [PATH:ko04973],0.6428571428571429,3.9285714285714284,3.7857142857142856
organic horizon [ENVO:03600018],Carbohydrate metabolism,5,0.07142857142857142,12.071428571428571
organic horizon [ENVO:03600018],Carbon fixation by Calvin cycle [PATH:ko00710],0.42857142857142855,1.4285714285714286,29.428571428571427
organic horizon [ENVO:03600018],Cardiac muscle contraction [PATH:ko04260],1.1428571428571428,10.428571428571429,16.357142857142858
organic horizon [ENVO:03600018],Carotenoid biosynthesis [PATH:ko00906],14.285714285714286,0.7857142857142857,11.642857142857142
organic horizon [ENVO:03600018],Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503],6.357142857142857,0.9285714285714286,21.857142857142858
organic horizon [ENVO:03600018],Cell adhesion molecules [BR:ko04515],1.4285714285714286,6.357142857142857,1
organic horizon [ENVO:03600018],Cell adhesion molecules [PATH:ko04514],0.7142857142857143,5,0.6428571428571429
organic horizon [ENVO:03600018],Cell cycle - Caulobacter [PATH:ko04112],1.1428571428571428,0,29.785714285714285
organic horizon [ENVO:03600018],Cell cycle - yeast [PATH:ko04111],40.214285714285715,2.9285714285714284,41.357142857142854
organic horizon [ENVO:03600018],Cell cycle [PATH:ko04110],25.642857142857142,6.642857142857143,35.142857142857146
organic horizon [ENVO:03600018],Cell growth,6,7.714285714285714,18.285714285714285
organic horizon [ENVO:03600018],Cell motility,2.5,1.8571428571428572,3.5714285714285716
organic horizon [ENVO:03600018],Cellular senescence [PATH:ko04218],7.928571428571429,9.214285714285714,17.928571428571427
organic horizon [ENVO:03600018],Central carbon metabolism in cancer [PATH:ko05230],1.0714285714285714,5.285714285714286,14.142857142857142
organic horizon [ENVO:03600018],Chagas disease [PATH:ko05142],1,6.142857142857143,8.071428571428571
organic horizon [ENVO:03600018],Chaperones and folding catalysts [BR:ko03110],23,23.285714285714285,109.14285714285714
organic horizon [ENVO:03600018],Chemical carcinogenesis - DNA adducts [PATH:ko05204],2.2857142857142856,1.3571428571428572,5.642857142857143
organic horizon [ENVO:03600018],Chemical carcinogenesis - reactive oxygen species [PATH:ko05208],8.642857142857142,25.142857142857142,62.714285714285715
organic horizon [ENVO:03600018],Chemical carcinogenesis - receptor activation [PATH:ko05207],3.2857142857142856,11.357142857142858,15.071428571428571
organic horizon [ENVO:03600018],Chemokine signaling pathway [PATH:ko04062],2.857142857142857,10.857142857142858,12.285714285714286
organic horizon [ENVO:03600018],Chloroalkane and chloroalkene degradation [PATH:ko00625],4,0.21428571428571427,15.714285714285714
organic horizon [ENVO:03600018],Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361],8.285714285714286,0.21428571428571427,15.714285714285714
organic horizon [ENVO:03600018],Cholesterol metabolism [PATH:ko04979],1.4285714285714286,3.0714285714285716,5.857142857142857
organic horizon [ENVO:03600018],Choline metabolism in cancer [PATH:ko05231],4.428571428571429,8.142857142857142,11.928571428571429
organic horizon [ENVO:03600018],Cholinergic synapse [PATH:ko04725],1.7142857142857142,8.571428571428571,7.642857142857143
organic horizon [ENVO:03600018],Chromosome and associated proteins [BR:ko03036],153.42857142857142,51.357142857142854,229
organic horizon [ENVO:03600018],Chronic myeloid leukemia [PATH:ko05220],1.9285714285714286,5.071428571428571,6.285714285714286
organic horizon [ENVO:03600018],Cilium and associated proteins [BR:ko03037],10.428571428571429,44.714285714285715,21.142857142857142
organic horizon [ENVO:03600018],Circadian entrainment [PATH:ko04713],1.3571428571428572,8.428571428571429,7.357142857142857
organic horizon [ENVO:03600018],Circadian rhythm - fly [PATH:ko04711],0.35714285714285715,0.2857142857142857,1.2142857142857142
organic horizon [ENVO:03600018],Circadian rhythm - plant [PATH:ko04712],0.14285714285714285,0.6428571428571429,1.9285714285714286
organic horizon [ENVO:03600018],Circadian rhythm [PATH:ko04710],0.5714285714285714,2.357142857142857,4.071428571428571
organic horizon [ENVO:03600018],Citrate cycle (TCA cycle) [PATH:ko00020],4.571428571428571,2,49
organic horizon [ENVO:03600018],Clavulanic acid biosynthesis [PATH:ko00331],1,0,0.42857142857142855
organic horizon [ENVO:03600018],Cobalamin transport and metabolism [PATH:ko04980],0.35714285714285715,1.6428571428571428,4.928571428571429
organic horizon [ENVO:03600018],Cocaine addiction [PATH:ko05030],0.7142857142857143,1.9285714285714286,4.714285714285714
organic horizon [ENVO:03600018],Cofactor metabolism,2.0714285714285716,0.21428571428571427,11.357142857142858
organic horizon [ENVO:03600018],Collecting duct acid secretion [PATH:ko04966],0.42857142857142855,2.142857142857143,8.428571428571429
organic horizon [ENVO:03600018],Colorectal cancer [PATH:ko05210],3.7142857142857144,7.357142857142857,10.428571428571429
organic horizon [ENVO:03600018],Complement and coagulation cascades [PATH:ko04610],0.35714285714285715,0.7142857142857143,0
organic horizon [ENVO:03600018],Coronavirus disease - COVID-19 [PATH:ko05171],1,28.428571428571427,58.92857142857143
organic horizon [ENVO:03600018],Cortisol synthesis and secretion [PATH:ko04927],0.9285714285714286,5.071428571428571,1.8571428571428572
organic horizon [ENVO:03600018],Cushing syndrome [PATH:ko04934],3,11.142857142857142,8.214285714285714
organic horizon [ENVO:03600018],"Cutin, suberine and wax biosynthesis [PATH:ko00073]",0.5,0.7857142857142857,2.0714285714285716
organic horizon [ENVO:03600018],Cyanoamino acid metabolism [PATH:ko00460],0.9285714285714286,0.35714285714285715,11.214285714285714
organic horizon [ENVO:03600018],Cysteine and methionine metabolism [PATH:ko00270],11.928571428571429,3.2857142857142856,77.85714285714286
organic horizon [ENVO:03600018],Cytochrome P450 [BR:ko00199],18.071428571428573,5.714285714285714,21.428571428571427
organic horizon [ENVO:03600018],Cytokine-cytokine receptor interaction [PATH:ko04060],0.14285714285714285,1.0714285714285714,0.14285714285714285
organic horizon [ENVO:03600018],Cytokines and neuropeptides [BR:ko04052],0.42857142857142855,1.0714285714285714,2.5
organic horizon [ENVO:03600018],Cytoskeleton in muscle cells [PATH:ko04820],2.5714285714285716,17.714285714285715,14.714285714285714
organic horizon [ENVO:03600018],Cytoskeleton proteins [BR:ko04812],28.214285714285715,51.357142857142854,66.42857142857143
organic horizon [ENVO:03600018],Cytosolic DNA-sensing pathway [PATH:ko04623],6.142857142857143,4.071428571428571,8.714285714285714
organic horizon [ENVO:03600018],D-Amino acid metabolism [PATH:ko00470],5.214285714285714,0.2857142857142857,34.142857142857146
organic horizon [ENVO:03600018],DNA repair and recombination proteins [BR:ko03400],87,20.857142857142858,185.07142857142858
organic horizon [ENVO:03600018],DNA replication [PATH:ko03030],15.642857142857142,0.8571428571428571,35.357142857142854
organic horizon [ENVO:03600018],DNA replication proteins [BR:ko03032],41.285714285714285,9.714285714285714,74.5
organic horizon [ENVO:03600018],Degradation of flavonoids [PATH:ko00946],0.35714285714285715,0.14285714285714285,3
organic horizon [ENVO:03600018],Diabetic cardiomyopathy [PATH:ko05415],7.285714285714286,25.785714285714285,65.14285714285714
organic horizon [ENVO:03600018],Dilated cardiomyopathy [PATH:ko05414],1.2142857142857142,9.428571428571429,4.785714285714286
organic horizon [ENVO:03600018],Dioxin degradation [PATH:ko00621],5.857142857142857,0.35714285714285715,9.642857142857142
organic horizon [ENVO:03600018],Diterpenoid biosynthesis [PATH:ko00904],0.35714285714285715,0.07142857142857142,0
organic horizon [ENVO:03600018],Domain-containing proteins not elsewhere classified [BR:ko04990],16.357142857142858,33.42857142857143,17.5
organic horizon [ENVO:03600018],Dopaminergic synapse [PATH:ko04728],1.6428571428571428,8.5,16.928571428571427
organic horizon [ENVO:03600018],Dorso-ventral axis formation [PATH:ko04320],0.6428571428571429,4,5.071428571428571
organic horizon [ENVO:03600018],Drug metabolism - cytochrome P450 [PATH:ko00982],0.5,1,8.428571428571429
organic horizon [ENVO:03600018],Drug metabolism - other enzymes [PATH:ko00983],3.357142857142857,1.3571428571428572,20.928571428571427
organic horizon [ENVO:03600018],ECM-receptor interaction [PATH:ko04512],1.0714285714285714,5.785714285714286,3.357142857142857
organic horizon [ENVO:03600018],EGFR tyrosine kinase inhibitor resistance [PATH:ko01521],1.1428571428571428,6.071428571428571,8.428571428571429
organic horizon [ENVO:03600018],Efferocytosis [PATH:ko04148],5.285714285714286,10.214285714285714,20.214285714285715
organic horizon [ENVO:03600018],Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961],0.7142857142857143,5.5,8.357142857142858
organic horizon [ENVO:03600018],Endocrine resistance [PATH:ko01522],1.7142857142857142,7.428571428571429,7.285714285714286
organic horizon [ENVO:03600018],Endocytosis [PATH:ko04144],14.214285714285714,15.285714285714286,54
